Result;Type;Category;Position X;Position Y
1012;1;1;4.657631;6.757842
1012;1;1;8.326385;8.737961
1012;1;1;6.693929;8.248865
1012;1;2;3.191109;6.546807
1012;0;2;4.655973;2.147838
1012;0;0;7.707302;1.221117
1012;0;0;4.635047;1.496641
1012;0;0;5.961343;1.418491
1012;0;1;0.9752733;1.685614
1012;0;0;1.946963;1.16975
1012;0;2;6.813081;1.609705
1013;1;1;3.127501;6.48432
1013;1;1;7.423743;8.560674
1013;1;1;7.550738;7.448589
1013;1;2;1.631116;7.644918
1013;1;2;5.903072;7.030797
1013;0;1;4.140293;2.183284
1013;0;1;3.952405;2.212915
1013;0;0;3.51003;1.207393
1013;0;2;1.052777;0.4508398
1013;0;1;5.910903;1.567595
1013;0;0;2.411034;0.4419055
1013;0;0;3.347525;1.576438
1013;0;0;2.403298;1.905333
1014;1;2;4.144236;7.323564
1014;1;1;2.674301;7.016401
1014;1;1;8.253318;7.285084
1014;1;1;4.026172;6.380806
1014;1;1;1.012836;8.84912
1014;0;0;5.997218;0.763499
1014;0;0;2.716839;1.717263
1014;0;2;3.937118;0.8305936
1014;0;2;3.424397;1.802633
1014;0;1;4.266957;1.550706
1014;0;0;7.831989;0.5295708
1014;0;1;7.932585;0.998724
1015;1;2;4.315679;7.352513
1015;1;1;6.357264;7.050504
1015;1;2;2.23544;7.9679
1015;1;1;8.306624;9.110194
1015;1;1;2.641296;6.601598
1015;0;0;1.934463;0.8232015
1015;0;2;7.72237;2.413097
1015;0;0;4.626431;2.16309
1015;0;1;6.240531;1.193951
1015;0;1;3.572217;0.6994175
1015;0;1;4.187211;0.6188821
1015;0;0;5.059871;2.252177
1015;0;0;5.912998;0.7807344
1016;1;1;6.076875;6.489583
1016;1;2;3.190826;7.125575
1016;1;2;1.119117;7.232038
1016;1;1;7.956453;7.316126
1016;1;1;4.442284;6.830338
1016;0;0;6.819012;0.56041
1016;0;0;1.589067;1.517877
1016;0;1;4.197792;0.5689934
1016;0;1;4.727578;0.4949129
1016;0;0;7.723021;2.414983
1016;0;2;3.335985;0.7486368
1016;0;1;6.722995;1.421281
1016;0;0;7.370548;1.541707
1017;1;1;4.720134;7.158645
1017;1;2;6.679975;8.039564
1017;1;2;2.628963;8.667422
1017;1;2;6.540229;7.124214
1017;0;0;0.8903697;1.971258
1017;0;0;1.21003;1.340655
1017;0;1;5.340248;2.189718
1017;0;1;8.0548;0.567016
1017;0;1;1.281434;2.443352
1017;0;0;2.916762;2.267447
1017;0;0;3.93988;0.968131
1017;0;0;6.444629;0.8890294
1017;0;0;1.577201;0.8297012
1018;1;2;6.761687;8.387142
1018;1;2;1.247178;8.012115
1018;1;2;3.064784;7.957903
1018;1;1;5.549887;7.457083
1018;0;0;7.700296;2.005016
1018;0;1;8.639902;1.641199
1018;0;0;7.086637;1.144063
1018;0;1;5.093526;2.03844
1018;0;0;4.524813;0.8480871
1018;0;0;4.550818;2.296993
1018;0;2;6.061403;2.218571
1018;0;1;3.156429;0.7647011
1019;1;1;2.512395;8.097051
1019;1;1;6.461924;7.736443
1019;1;2;8.359046;7.337994
1019;1;2;4.034343;6.766984
1019;1;1;7.747539;7.89198
1019;0;0;5.623112;0.6464433
1019;0;1;2.884152;2.428321
1019;0;1;1.806106;1.556006
1019;0;0;0.7093643;0.5154138
1019;0;2;6.077116;1.450663
1019;0;2;4.575099;0.8017127
1019;0;1;1.077142;2.311945
1020;1;2;1.136426;7.738626
1020;1;1;2.721757;9.290295
1020;1;1;2.491806;7.696577
1020;1;2;6.443729;7.789454
1020;1;1;4.100911;7.448925
1020;0;0;3.209059;2.280212
1020;0;1;3.733711;0.6970143
1020;0;1;8.270048;1.813383
1020;0;2;6.417183;2.274346
1020;0;2;2.497358;2.025692
1020;0;2;8.24773;0.7210424
1021;1;1;5.608702;6.643741
1021;1;2;6.657337;7.158208
1021;1;1;2.459272;7.906604
1021;1;1;1.067301;6.507807
1021;1;1;2.618521;6.818395
1021;0;0;8.32516;1.477248
1021;0;1;7.264246;1.899884
1021;0;0;5.579731;1.972659
1021;0;2;7.415771;1.118838
1021;0;0;5.061054;0.5584757
1021;0;1;4.088442;0.7185029
1021;0;2;8.353712;0.7650344
1022;1;2;2.9939;7.805209
1022;1;2;7.432774;7.479322
1022;1;2;5.311939;6.851729
1022;1;1;2.613435;6.455708
1022;0;1;5.111284;1.701605
1022;0;1;7.271894;2.41707
1022;0;1;3.520194;2.488579
1022;0;2;7.481277;0.4488475
1022;0;2;4.341267;1.028932
1022;0;0;2.531846;0.5034076
1022;0;0;1.306628;1.406324
1023;1;2;1.79948;8.051955
1023;1;2;6.587871;7.018445
1023;1;2;3.223037;6.386479
1023;1;1;8.345823;6.82015
1023;0;1;4.913891;1.297578
1023;0;2;1.140115;0.5326273
1023;0;1;5.244411;2.376873
1023;0;1;1.804787;1.783037
1023;0;2;3.094618;1.00114
1023;0;1;7.638216;0.455997
1024;1;2;7.115607;9.247035
1024;1;2;2.247228;6.939679
1024;1;2;1.912472;9.328399
1024;1;1;6.237562;7.531846
1024;0;0;4.960809;2.508114
1024;0;1;1.008701;1.539026
1024;0;1;6.211203;1.68982
1024;0;2;7.581094;1.86452
1024;0;1;6.794346;1.711595
1024;0;0;3.088334;2.238632
1024;0;0;7.452984;2.414403
1024;0;0;1.111601;2.2334
1025;1;1;1.327371;8.273064
1025;1;2;1.369903;7.294365
1025;1;1;7.001584;7.776012
1025;1;2;3.344056;8.082705
1025;1;1;3.730486;6.899019
1025;0;0;2.192635;1.712411
1025;0;2;3.486991;0.5196491
1025;0;0;4.252414;1.42256
1025;0;0;1.993436;1.068354
1025;0;2;4.36738;1.920168
1025;0;0;2.05516;2.103395
1025;0;0;1.465656;0.87095
1025;0;0;4.916268;1.740607
1026;1;2;2.056229;6.555415
1026;1;1;7.032663;7.674991
1026;1;1;3.779285;6.757303
1026;1;2;8.328636;7.337428
1026;1;1;2.347697;9.037861
1026;0;0;1.047446;0.8545337
1026;0;0;3.978077;0.9628974
1026;0;2;6.613062;0.8656802
1026;0;1;2.172541;1.384309
1026;0;1;2.570499;1.467328
1026;0;0;6.200388;1.532743
1026;0;1;5.449594;0.5473804
1026;0;0;8.451958;2.364958
1027;1;2;6.448326;6.359824
1027;1;2;3.933896;6.84967
1027;1;1;7.604119;9.287604
1027;1;1;2.023504;8.173868
1027;1;1;8.286079;6.919477
1027;0;0;4.391148;2.496147
1027;0;0;7.54107;1.125588
1027;0;1;6.899655;1.315075
1027;0;2;1.99125;1.937709
1027;0;1;7.024863;0.9803399
1027;0;1;2.793921;2.172265
1027;0;2;7.695748;0.6987118
1028;1;2;2.440052;7.585712
1028;1;1;7.441508;7.402455
1028;1;1;4.814581;7.626032
1028;1;2;5.307755;7.002556
1028;1;1;8.419806;8.088972
1028;0;1;0.923692;1.84775
1028;0;1;7.532574;0.8296149
1028;0;0;6.721066;2.403813
1028;0;1;3.62462;1.363862
1028;0;0;2.298928;0.5400075
1028;0;1;5.679809;2.250474
1028;0;2;1.805148;1.198499
1029;1;2;8.07459;8.226327
1029;1;2;6.121423;6.43212
1029;1;2;4.049785;6.650681
1029;1;1;1.925368;9.031446
1029;0;2;8.339122;0.745285
1029;0;1;6.616009;0.7914867
1029;0;2;3.822344;1.060943
1029;0;0;2.743355;2.389888
1029;0;2;0.6995836;1.654684
1029;0;0;3.515536;2.253412
1030;1;2;1.139365;8.73579
1030;1;1;5.339728;6.931901
1030;1;2;2.699188;7.034036
1030;1;2;8.168431;7.487617
1030;0;1;7.050059;0.8400126
1030;0;0;7.870047;0.987542
1030;0;0;4.920693;2.127217
1030;0;0;7.195781;2.264003
1030;0;0;5.380834;2.039244
1030;0;0;8.588935;1.202305
1030;0;0;1.412272;2.476043
1030;0;2;2.963405;2.444397
1031;1;1;2.193954;7.011714
1031;1;2;7.933866;8.88844
1031;1;1;1.039981;8.049356
1031;1;2;5.355214;7.590203
1031;1;1;6.644982;7.551469
1031;0;1;7.289184;1.468957
1031;0;1;6.385045;1.307671
1031;0;2;1.947909;0.5427303
1031;0;2;4.875325;1.107053
1031;0;0;2.643902;0.4879438
1031;0;1;2.426764;1.679556
1031;0;0;7.777699;1.323806
1032;1;1;7.226338;9.197247
1032;1;2;2.179835;8.315613
1032;1;1;1.300769;6.649792
1032;1;2;7.370617;8.603809
1032;1;1;7.433389;7.506531
1032;0;1;4.11889;0.776206
1032;0;1;1.409867;1.998506
1032;0;0;1.218363;1.812333
1032;0;2;5.955837;1.310377
1032;0;2;8.432085;2.166
1032;0;0;8.502061;1.501669
1032;0;0;3.329288;1.65907
1033;1;2;1.952912;8.603992
1033;1;2;1.029734;7.081957
1033;1;2;8.36758;9.237573
1033;1;1;3.558157;7.140738
1033;0;0;5.185527;1.901146
1033;0;2;2.983037;0.8913503
1033;0;0;5.632421;1.079202
1033;0;1;5.852056;1.460678
1033;0;2;7.209734;0.8990401
1033;0;2;5.453321;1.521925
1034;1;1;7.012387;8.588675
1034;1;2;6.359673;6.602159
1034;1;1;1.139579;8.986893
1034;1;1;1.587345;7.926461
1034;1;1;4.789284;6.584112
1034;0;0;7.266998;0.6792502
1034;0;2;3.914424;1.045727
1034;0;1;2.121522;1.895269
1034;0;1;6.075486;0.6111868
1034;0;2;1.240402;2.255184
1034;0;1;2.043979;1.100292
1034;0;0;1.809826;0.6453674
1035;1;2;6.340763;7.719154
1035;1;1;1.484447;6.905864
1035;1;2;3.260338;7.515397
1035;1;2;6.545684;6.664794
1035;0;1;5.750665;1.699611
1035;0;2;6.355522;1.182716
1035;0;0;2.916913;0.7133055
1035;0;2;1.432502;2.505527
1035;0;0;3.154178;2.085835
1035;0;1;2.398319;1.070284
1035;0;1;1.514537;1.457255
1036;1;1;7.733779;7.681198
1036;1;2;8.333083;6.813702
1036;1;1;6.3492;6.535813
1036;1;2;1.942594;6.833323
1036;1;1;1.604106;9.123556
1036;0;0;7.864969;0.7117912
1036;0;0;5.352815;1.379644
1036;0;0;2.628446;0.6376989
1036;0;0;2.219053;1.176668
1036;0;2;1.183405;0.5108447
1036;0;1;7.366038;1.298027
1036;0;1;4.737891;0.7082745
1036;0;0;3.139456;2.103761
1037;1;2;1.407552;8.022274
1037;1;1;6.980112;6.656897
1037;1;2;2.425797;8.265305
1037;1;1;1.046039;7.110629
1037;1;1;6.620728;9.181586
1037;0;1;4.278068;0.8796176
1037;0;0;6.908116;1.187951
1037;0;2;7.487972;1.973194
1037;0;1;1.045753;0.879405
1037;0;0;5.876791;1.601273
1037;0;0;4.614991;1.762196
1037;0;1;7.007692;2.224544
1037;0;0;6.208996;1.403448
1038;1;1;2.420745;8.225857
1038;1;1;8.04537;8.489972
1038;1;2;6.105052;7.880501
1038;1;1;3.989599;7.321914
1038;1;1;1.070497;6.468532
1038;0;2;4.417502;0.7459403
1038;0;2;7.896821;1.246641
1038;0;1;1.430296;2.166323
1038;0;0;3.43192;1.816332
1038;0;1;2.386627;1.780735
1038;0;1;6.365903;1.27168
1038;0;0;6.10077;2.169838
1039;1;2;1.421439;9.059604
1039;1;2;7.392703;9.233797
1039;1;1;2.963824;7.349902
1039;1;2;0.9995824;7.005343
1039;0;2;1.52204;1.571239
1039;0;2;1.907939;1.040322
1039;0;0;3.932913;2.068757
1039;0;1;3.529697;1.169373
1039;0;1;1.187119;0.5018092
1039;0;2;3.423783;2.205895
1040;1;2;2.85865;7.110851
1040;1;1;5.351476;7.696201
1040;1;2;1.433648;8.696936
1040;1;1;7.88419;8.135823
1040;1;1;6.421209;7.105038
1040;0;1;5.344941;2.277388
1040;0;1;6.662601;2.129174
1040;0;2;6.13075;1.153501
1040;0;1;7.192837;1.934682
1040;0;1;7.856636;1.246057
1040;0;1;1.699626;0.746751
1040;0;1;6.564993;1.13674
1041;1;2;8.123734;8.4853
1041;1;1;3.290046;7.362689
1041;1;1;7.440848;7.042388
1041;1;2;3.235229;7.573328
1041;1;1;1.442397;7.102001
1041;0;1;5.002644;2.230589
1041;0;2;1.087974;0.9739158
1041;0;1;3.742043;1.501049
1041;0;0;4.434711;2.251365
1041;0;1;8.112712;1.049605
1041;0;2;7.734645;2.0046
1041;0;0;7.344795;1.269785
1042;1;1;7.016202;7.791069
1042;1;1;4.183256;6.984235
1042;1;2;1.267956;7.990767
1042;1;1;8.143945;7.881653
1042;1;2;7.788335;6.315826
1042;0;1;8.179969;1.467449
1042;0;2;3.452422;2.327991
1042;0;1;5.33865;1.624599
1042;0;0;6.42855;1.338558
1042;0;1;4.400494;1.477014
1042;0;0;1.616744;1.445398
1042;0;0;2.585763;1.823097
1042;0;0;1.515796;0.827327
1043;1;2;6.191001;7.385118
1043;1;1;1.31221;8.883348
1043;1;2;7.40323;6.48577
1043;1;1;2.00137;6.643064
1043;1;1;4.648898;7.041029
1043;0;1;3.032184;1.689635
1043;0;2;3.945424;2.374577
1043;0;1;2.404572;2.220292
1043;0;1;8.266295;1.640916
1043;0;0;7.247382;1.619085
1043;0;0;8.093099;2.486522
1043;0;0;6.242592;0.8565339
1043;0;0;3.358278;1.104904
1044;1;1;6.667106;8.890882
1044;1;1;1.824558;6.49338
1044;1;2;4.674669;7.161774
1044;1;1;2.55768;9.216253
1044;1;2;7.804679;9.201517
1044;0;1;7.211977;1.453383
1044;0;0;3.612513;1.767282
1044;0;0;5.237732;0.8260698
1044;0;0;0.8087863;1.841999
1044;0;0;6.213408;0.6948742
1044;0;2;7.517752;2.464875
1044;0;0;1.329015;1.535477
1044;0;0;4.679002;1.920028
1045;1;2;4.745258;6.638885
1045;1;2;7.52584;9.058735
1045;1;1;1.467384;8.615766
1045;1;2;6.778179;7.220844
1045;0;0;6.692436;1.694168
1045;0;0;4.958285;1.61593
1045;0;0;6.858225;2.004205
1045;0;1;1.062075;2.466621
1045;0;2;6.99297;1.120912
1045;0;0;5.278995;0.4997408
1045;0;0;4.663417;2.194743
1045;0;1;4.289084;1.341294
1046;1;1;6.556802;7.38928
1046;1;1;1.574297;6.730484
1046;1;2;7.39899;6.569002
1046;1;2;4.772586;7.346699
1046;1;1;4.533121;6.492125
1046;0;1;8.689009;1.334214
1046;0;1;4.346109;0.6617789
1046;0;1;0.8935624;0.6716204
1046;0;2;2.699134;0.5066478
1046;0;0;1.00007;2.287562
1046;0;1;2.830695;1.690129
1046;0;1;8.387312;0.7435067
1047;1;2;6.88195;8.482066
1047;1;2;4.542902;7.529173
1047;1;1;2.15529;7.12234
1047;1;2;7.768882;6.930555
1047;0;1;6.671894;1.570853
1047;0;1;1.437932;1.975181
1047;0;1;7.620893;1.927712
1047;0;0;6.900896;0.7611928
1047;0;1;4.359036;1.033674
1047;0;2;3.490751;0.9980657
1047;0;1;2.861113;0.7997618
1048;1;2;7.504513;9.315652
1048;1;1;3.674712;7.713981
1048;1;1;5.222601;6.791946
1048;1;2;2.703544;6.950582
1048;1;1;7.295287;6.905029
1048;0;2;5.973835;0.7150575
1048;0;1;1.83616;2.123376
1048;0;2;3.405658;1.083085
1048;0;1;2.891196;1.576459
1048;0;0;8.204851;0.9681761
1048;0;2;5.651248;2.254612
1049;1;1;7.578233;6.473917
1049;1;1;3.365191;6.371431
1049;1;2;1.572926;7.940948
1049;1;1;6.401783;6.824851
1049;1;2;4.568417;6.875143
1049;0;1;8.258161;1.713521
1049;0;1;1.749329;0.8820128
1049;0;0;6.946355;1.715653
1049;0;2;2.356439;2.011147
1049;0;1;4.390717;1.171569
1049;0;2;2.19369;1.51506
1049;0;0;5.339744;1.780985
1050;1;1;2.423941;7.262776
1050;1;1;7.866903;7.094661
1050;1;2;7.323008;6.482606
1050;1;2;4.170239;6.413845
1050;1;1;1.007027;7.228078
1050;0;0;7.611714;1.406165
1050;0;2;8.080299;0.4528197
1050;0;2;6.984264;0.4705478
1050;0;0;6.573129;1.227032
1050;0;2;1.871752;2.197735
1050;0;2;4.375736;1.430885
1051;1;2;8.323035;6.413848
1051;1;2;7.979837;8.726714
1051;1;1;5.573835;8.014758
1051;1;2;7.117291;7.457324
1051;0;2;4.243225;1.604703
1051;0;0;5.296995;0.5488647
1051;0;1;8.246265;1.249182
1051;0;0;1.962373;0.8759193
1051;0;2;2.841418;0.4480766
1051;0;1;4.278736;1.265058
1051;0;0;2.929454;0.7893648
1052;1;1;4.58675;6.600123
1052;1;2;7.809084;8.247912
1052;1;2;6.430011;6.527699
1052;1;1;7.710357;6.578408
1052;1;1;1.088955;8.770364
1052;0;2;7.102622;0.731125
1052;0;2;4.468551;1.511287
1052;0;0;6.085769;0.5803932
1052;0;1;6.791389;1.127744
1052;0;2;6.305984;1.325582
1052;0;0;4.995317;0.7110592
1053;1;1;7.044418;8.681618
1053;1;1;3.521482;6.884283
1053;1;2;7.58205;7.913108
1053;1;1;6.04536;7.256827
1053;1;1;1.439173;8.03455
1053;0;2;3.323441;1.277034
1053;0;2;7.226262;1.516919
1053;0;1;5.007556;1.530142
1053;0;1;5.45065;0.6542192
1053;0;2;1.462636;0.7164178
1053;0;1;4.335671;0.6171935
1054;1;2;6.706281;7.877617
1054;1;2;6.708031;6.679536
1054;1;2;7.880085;6.917411
1054;1;1;3.931752;6.991504
1054;0;0;2.36243;1.501168
1054;0;0;3.595667;1.844235
1054;0;2;7.439813;2.158613
1054;0;0;0.8387969;1.955668
1054;0;2;1.439041;1.172249
1054;0;2;2.52776;2.295045
1054;0;0;7.373551;0.684985
1055;1;1;6.518787;6.610501
1055;1;1;2.385726;9.152928
1055;1;2;2.509014;7.309643
1055;1;2;3.33681;6.572328
1055;1;1;7.180459;9.248679
1055;0;2;5.42737;2.340874
1055;0;1;7.315841;2.459263
1055;0;2;8.499753;1.028357
1055;0;0;7.558929;2.015636
1055;0;0;7.216027;1.338221
1055;0;2;4.853592;0.6925149
1056;1;1;2.376636;6.757813
1056;1;2;1.243361;8.837222
1056;1;2;8.421612;6.49708
1056;1;1;6.165623;8.062435
1056;1;1;8.294765;9.094717
1056;0;0;8.551384;1.122012
1056;0;2;2.393708;0.4767665
1056;0;1;7.354475;1.026335
1056;0;0;5.303891;1.088066
1056;0;0;2.027429;0.9048001
1056;0;0;7.864017;0.6006894
1056;0;2;6.598886;0.8572224
1057;1;2;4.063568;7.981618
1057;1;2;1.828494;9.148868
1057;1;1;7.675522;9.288033
1057;1;1;8.341046;7.102049
1057;1;1;7.011253;6.45516
1057;0;2;2.978437;1.850224
1057;0;1;5.693545;1.424441
1057;0;0;4.128362;1.760711
1057;0;1;0.9544723;1.976641
1057;0;0;1.624532;1.637174
1057;0;2;3.180595;1.10419
1057;0;0;6.338186;1.992848
1058;1;1;7.732623;6.803704
1058;1;1;4.248743;7.014308
1058;1;2;3.237798;6.590653
1058;1;2;6.010254;6.918615
1058;1;1;2.754403;8.772382
1058;0;0;5.994253;1.250886
1058;0;2;3.363836;1.978385
1058;0;1;2.571097;0.8350007
1058;0;2;1.312456;0.685164
1058;0;1;5.329734;2.180661
1058;0;1;2.579017;1.860653
1058;0;0;4.47612;1.730106
1059;1;2;7.843296;7.517864
1059;1;1;4.932591;7.486924
1059;1;1;2.071926;7.979496
1059;1;2;6.142503;7.08714
1059;1;1;1.930609;7.102599
1059;0;1;6.104897;1.228614
1059;0;2;3.891025;1.625934
1059;0;1;7.682565;2.192773
1059;0;1;5.594786;1.399634
1059;0;2;1.1638;2.41521
1059;0;1;2.923433;1.264088
1060;1;2;2.479401;6.988216
1060;1;1;8.010946;8.798818
1060;1;2;3.705258;7.451281
1060;1;2;7.989437;7.104403
1060;0;2;6.010061;1.397896
1060;0;0;5.04412;1.999749
1060;0;1;8.274063;0.5530877
1060;0;2;2.092246;0.7938857
1060;0;1;3.605733;2.281936
1060;0;0;0.8157063;1.136579
1060;0;1;6.609523;2.162903
1061;1;1;1.465117;9.08532
1061;1;1;7.122293;7.109067
1061;1;2;6.138905;6.716885
1061;1;1;1.602656;7.570238
1061;1;1;8.175749;7.478782
1061;0;2;7.597069;2.483332
1061;0;0;0.6942433;1.690091
1061;0;0;1.94014;2.002087
1061;0;0;6.504773;0.9359165
1061;0;0;7.062514;1.679895
1061;0;1;7.676767;1.894916
1061;0;0;2.215753;0.8415718
1061;0;1;3.50388;0.716269
1062;1;1;4.880445;7.396472
1062;1;2;2.363244;8.629259
1062;1;1;1.645981;7.11361
1062;1;1;3.901154;6.49279
1062;1;2;5.696122;6.51165
1062;0;0;1.986506;0.6689485
1062;0;2;6.448613;2.405119
1062;0;0;2.254012;2.339788
1062;0;0;5.788713;0.6975777
1062;0;0;8.059296;1.822952
1062;0;1;7.003942;0.8700318
1062;0;1;7.724554;1.404067
1062;0;1;5.080778;0.9314336
1063;1;2;1.269282;6.546095
1063;1;2;7.836774;9.176105
1063;1;1;6.688807;8.638042
1063;1;2;5.587333;6.363128
1063;0;2;1.919302;1.921525
1063;0;2;2.751585;2.410954
1063;0;2;5.881933;1.2914
1063;0;1;5.158841;1.490731
1063;0;2;7.680523;1.090581
1064;1;1;3.748593;7.905041
1064;1;1;2.170748;6.869478
1064;1;1;7.789855;8.375494
1064;1;1;5.592559;7.231404
1064;1;2;7.750733;7.894141
1064;0;1;1.032208;1.910866
1064;0;0;7.248539;0.623585
1064;0;1;7.570861;1.178636
1064;0;2;3.267301;1.000326
1064;0;0;4.270302;1.659272
1064;0;1;6.207512;0.4482898
1064;0;2;1.427595;1.228222
1065;1;1;4.365099;7.416806
1065;1;2;4.378835;7.407425
1065;1;1;6.730669;9.190777
1065;1;2;7.188922;8.13645
1065;1;1;5.58874;7.86374
1065;0;1;4.006873;1.824396
1065;0;0;2.268827;0.5363286
1065;0;2;4.629114;0.8595803
1065;0;2;3.761452;1.017308
1065;0;0;5.663152;1.063282
1065;0;2;7.550448;1.278772
1066;1;2;1.741288;7.501908
1066;1;1;4.576361;7.102676
1066;1;1;4.155888;6.374352
1066;1;2;2.055217;6.373514
1066;1;1;7.171886;8.097745
1066;0;1;0.8205274;1.101228
1066;0;0;6.239789;1.895087
1066;0;0;4.99318;1.318539
1066;0;0;6.713359;2.171424
1066;0;0;5.93849;1.046639
1066;0;1;5.493929;2.16829
1066;0;1;2.376366;1.219615
1066;0;0;4.334434;1.991433
1066;0;0;7.452534;0.6228023
1067;1;2;6.105458;6.502429
1067;1;2;8.046916;9.112638
1067;1;2;3.036796;6.464
1067;1;1;4.967615;6.540416
1067;0;0;2.78868;0.8372496
1067;0;1;3.584624;1.149977
1067;0;0;7.582271;2.0683
1067;0;2;6.578467;1.857351
1067;0;1;3.218557;2.373359
1067;0;2;3.901081;2.387005
1067;0;1;1.088827;2.282659
1068;1;1;8.358786;6.579452
1068;1;1;3.783584;7.344459
1068;1;1;8.166596;8.98805
1068;1;2;1.119077;8.399462
1068;1;2;6.279123;7.882697
1068;0;0;7.665094;0.8841338
1068;0;0;6.046517;1.584655
1068;0;0;3.446089;2.228106
1068;0;2;8.627148;1.081677
1068;0;1;8.143606;2.296533
1068;0;1;5.085;2.250022
1068;0;0;6.44439;1.030751
1068;0;0;1.665736;2.212963
1069;1;1;4.756169;7.999807
1069;1;1;1.983224;7.137457
1069;1;1;3.721671;6.962787
1069;1;2;5.849201;8.093077
1069;1;2;7.793708;8.040991
1069;0;1;7.181554;2.213688
1069;0;0;3.973851;2.209328
1069;0;2;3.444114;2.284217
1069;0;0;5.080732;1.749087
1069;0;1;2.905288;1.98573
1069;0;0;6.771347;1.539457
1069;0;2;8.246964;1.802257
1070;1;2;2.770294;8.344393
1070;1;2;1.630489;7.605082
1070;1;1;6.243909;7.670026
1070;1;2;2.763148;7.086246
1070;0;0;7.534788;1.668439
1070;0;1;7.235342;1.388356
1070;0;0;1.57931;0.974773
1070;0;2;5.903392;1.702587
1070;0;2;4.654533;1.925414
1070;0;1;6.354503;1.287748
1070;0;1;4.251595;2.014159
1071;1;2;6.520145;7.934566
1071;1;1;7.149453;6.699256
1071;1;1;1.466729;7.543413
1071;1;2;4.306634;6.669038
1071;1;1;8.249484;8.06659
1071;0;1;1.083905;1.503279
1071;0;2;6.88549;1.122183
1071;0;1;4.759056;2.361018
1071;0;1;4.999705;0.4575073
1071;0;1;6.348895;1.501316
1071;0;1;6.166792;2.44978
1071;0;0;3.695396;1.159125
1072;1;2;8.06241;6.743427
1072;1;2;4.738284;6.401035
1072;1;1;2.644706;9.281571
1072;1;2;1.880678;6.952913
1072;0;2;6.519993;2.433646
1072;0;2;1.647863;1.939355
1072;0;0;4.344247;1.192421
1072;0;1;1.330803;1.600601
1072;0;1;7.183166;0.6497979
1072;0;1;6.295157;0.9322917
1072;0;0;2.47664;0.6019973
1073;1;1;8.126232;7.463108
1073;1;1;7.63477;6.490411
1073;1;1;6.785528;9.107003
1073;1;2;1.859022;8.428325
1073;1;2;6.500544;7.245302
1073;0;2;1.76469;0.9935834
1073;0;0;7.101631;0.7745673
1073;0;0;8.071201;1.084024
1073;0;0;1.629606;2.036814
1073;0;0;2.910871;1.508853
1073;0;0;6.675592;1.403806
1073;0;0;0.7642909;0.5676625
1073;0;1;5.933919;1.675069
1074;1;2;8.0585;6.574341
1074;1;1;8.352465;8.829275
1074;1;1;2.641332;6.601122
1074;1;2;5.603503;6.764519
1074;1;1;6.873271;8.787342
1074;0;0;3.034908;1.031976
1074;0;2;4.318986;1.68005
1074;0;0;5.243726;1.816108
1074;0;1;5.640429;2.314742
1074;0;0;6.27452;1.132973
1074;0;2;6.875257;1.423529
1074;0;0;1.773389;0.4443907
1075;1;2;4.732612;6.67905
1075;1;1;1.607746;6.838072
1075;1;2;7.261868;6.657125
1075;1;2;3.3813;6.594203
1075;0;2;3.287424;2.491597
1075;0;2;5.779045;0.5238919
1075;0;0;7.845197;2.138176
1075;0;1;5.862395;1.492895
1075;0;0;8.621797;1.693993
1075;0;2;1.728767;0.9727628
1076;1;2;2.663688;7.344679
1076;1;2;1.556845;7.212731
1076;1;1;6.34657;6.314734
1076;1;2;4.704896;7.180088
1076;0;1;8.378234;2.268328
1076;0;2;4.182153;0.6514485
1076;0;2;6.841803;1.069133
1076;0;1;7.458385;2.329874
1076;0;0;8.39758;1.867911
1076;0;0;1.8539;1.847697
1076;0;1;5.818445;2.416287
1077;1;2;8.088639;7.250221
1077;1;2;3.870612;7.752755
1077;1;1;5.780354;6.477781
1077;1;2;7.037907;8.396158
1077;0;2;5.664626;1.425467
1077;0;2;3.827784;0.5891086
1077;0;1;1.712624;2.459878
1077;0;0;1.613675;1.70279
1077;0;0;7.102956;1.465628
1077;0;2;7.77068;1.961471
1078;1;2;4.439985;6.732781
1078;1;1;5.738663;6.63874
1078;1;2;2.856182;8.435274
1078;1;2;7.192683;8.326937
1078;0;2;1.661551;1.901321
1078;0;1;5.223845;0.851635
1078;0;2;1.030583;1.755635
1078;0;0;4.470522;1.045447
1078;0;1;5.792835;0.6911566
1078;0;0;3.76875;1.493631
1078;0;1;4.560187;1.611563
1079;1;1;1.006923;8.426603
1079;1;2;7.867839;6.969207
1079;1;2;5.175765;7.649884
1079;1;2;4.664822;6.457509
1079;0;2;6.031524;2.483211
1079;0;1;0.9040272;1.690142
1079;0;0;2.558313;1.531073
1079;0;0;6.444802;1.265239
1079;0;0;1.68556;2.503173
1079;0;2;5.21207;0.9615215
1079;0;1;3.023137;1.616203
1080;1;2;7.271083;6.584126
1080;1;1;2.478532;8.463918
1080;1;2;4.647291;7.488737
1080;1;2;1.142697;7.513043
1080;0;1;5.957506;1.856054
1080;0;1;4.355389;1.361035
1080;0;2;6.354956;0.5779474
1080;0;1;1.839559;1.935655
1080;0;1;7.802619;0.9164959
1080;0;0;5.590797;1.235443
1080;0;0;6.458445;2.511411
1081;1;2;6.727473;8.90864
1081;1;1;2.604276;6.374312
1081;1;1;5.109253;7.106768
1081;1;1;8.011874;7.650155
1081;1;2;1.384015;8.348114
1081;0;1;2.371696;1.383312
1081;0;0;0.8195803;1.851086
